mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_MLP__activation,param_MLP__alpha,param_MLP__hidden_layer_sizes,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
8.072495126724244,2.5396680227664277,0.01875128746032715,0.006250071711790636,relu,0.01,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (56, 56)}",0.7804869929776973,0.7715585954131622,0.7678370592114369,0.7553857776093159,0.7873826937364649,0.7725296726974027,0.010961074232859202,95,0.7851597185676619,0.8105948922002951,0.810665433239122,0.7860902725497323,0.8069048579128391,0.7998830348939301,0.01172455829668717
2.7470808029174805,0.5157439613162389,0.012500286102294922,0.00625014310480642,relu,0.01,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (28, 28)}",0.784707847895546,0.7647312836398716,0.7735685012649407,0.7609510723648885,0.777099525242253,0.7722117112278406,0.008539947519435626,99,0.7889087999711486,0.7747009545309,0.7867015605833095,0.7792048704826007,0.7817518918572536,0.7822536154850426,0.005112043746255087
7.197659683227539,1.6427070232588534,0.02812504768371582,0.0062485935439352425,relu,0.01,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (112, 112)}",0.7808764484189951,0.7870632638786919,0.7741243962782797,0.7724967623740485,0.7868714465620901,0.7802862274430585,0.006136417028848123,12,0.7855979861343713,0.8165721326256427,0.7899188160253842,0.7941560884824586,0.7976748537824709,0.7967839754100655,0.01069137399420795
8.150753021240234,1.6577258597042774,0.021874189376831055,0.007652786975511732,relu,0.01,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.7785902397203499,0.7567169222073281,0.7639743454122412,0.765254482664224,0.7792894178026253,0.7687643120776056,0.008806006120859002,147,0.7841872229423579,0.7857535712850802,0.77911744053847,0.8004647656471878,0.7904794325698008,0.7880004865965793,0.007211123917583672
3.7663684368133543,1.3475635976724818,0.01562819480895996,1.3453231792131312e-06,relu,0.01,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.7885612200270619,0.7649196958668777,0.7577908192721499,0.7495667372100615,0.7841480443247744,0.7689968263782756,0.015046702790622897,145,0.7832782759496996,0.7747418806729597,0.7693057702224254,0.7793866516843663,0.8056475151276867,0.7824720187314276,0.012493024517176808
14.961582231521607,5.5832937702283,0.04062519073486328,0.0076540327676831955,relu,0.01,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.01, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.7743347811602509,0.7716058300426979,0.7687258333688579,0.779930667424745,0.7855927358376235,0.7760369603429671,0.006040518754961363,43,0.7978429315378283,0.8252073758467023,0.833774389636155,0.8070068735980931,0.7969533963165116,0.812156993387058,0.014833676329765694
3.2441616535186766,0.40646441029069774,0.015626144409179688,2.2838459043174833e-06,relu,0.0031622776601683794,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (56,)}",0.7792779706634795,0.7763133726893846,0.7660408275612353,0.7576189498510167,0.7819800190746177,0.7722460155993922,0.009090257423110202,98,0.7756418280275451,0.7843942557498393,0.775685855507405,0.7731783617673111,0.7918011602136737,0.780140292253155,0.006965898509517314
3.0377567768096925,0.9581518502100309,0.009375667572021485,0.007655200720423248,relu,0.0031622776601683794,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (28,)}",0.7787220756501406,0.7797020297470276,0.762030357525358,0.7646814491929627,0.7723971314304383,0.7715068300199117,0.007161371943808883,107,0.7742220651974585,0.7904692500135981,0.7792213065625198,0.7910472754017533,0.7751032361742869,0.7820126266699232,0.007339800393795233
5.953706979751587,1.88049554494486,0.015625810623168944,1.1142083592937396e-06,relu,0.0031622776601683794,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (112,)}",0.790825456070742,0.7675640456841759,0.7646966799976211,0.7616601914147637,0.7907177220058911,0.7750920373051582,0.012936881616624632,56,0.7968507337798142,0.8037311133875096,0.7882080703818424,0.7971949414237449,0.8007737729392338,0.797351726382429,0.005220900331661938
7.544757461547851,2.663467294780568,0.01874990463256836,0.006250047846514128,relu,0.0031622776601683794,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (56, 56)}",0.7797426857373523,0.785960815519694,0.7650608734643483,0.785206944839277,0.7885165005980579,0.7808967063951217,0.008419110229628,7,0.7861625283303507,0.8143931096533344,0.8153819016982202,0.8085930727238488,0.8042338854789338,0.8057528995769376,0.010597429357437613
2.6721424102783202,0.5207547776806388,0.012500190734863281,0.006250095598439765,relu,0.0031622776601683794,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (28, 28)}",0.7707263975529567,0.7648757505569477,0.775967862558017,0.7635169567368943,0.767005390423699,0.7684188106178753,0.0044922038608081,151,0.7730187296782168,0.775006440417411,0.790551801538336,0.7785051210246251,0.7667442327811745,0.7767652650879526,0.007882217534041107
8.404062461853027,2.001813031259444,0.025003623962402344,0.007656544008341985,relu,0.0031622776601683794,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (112, 112)}",0.7853422918610655,0.7893840762195876,0.7733581163829695,0.7718750329027029,0.7778111349397464,0.7795546203299666,0.006790344351220016,21,0.794576145180911,0.817727335711278,0.7892662188696843,0.7937979468586894,0.8047597294247076,0.8000254752090541,0.010198116809540027
9.235411214828492,1.821669678496777,0.01875019073486328,0.0062502624320969315,relu,0.0031622776601683794,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.7733268020603246,0.7538402148530937,0.7589652379441173,0.7671196710782612,0.7851705386735238,0.7676829833013983,0.011005011524082271,164,0.7853940546646901,0.7860339420938608,0.7783870960523968,0.8006367993163006,0.8075321353555425,0.7915968054965582,0.010766357013345737
3.7661885738372805,1.258446382270052,0.015626811981201173,1.7688023558608445e-06,relu,0.0031622776601683794,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.776112329475093,0.7638644821374156,0.7564246990535706,0.749855754551102,0.7865492330633731,0.7665602786697249,0.013264370917806493,168,0.7780000622570942,0.7740311478296346,0.7691306639189308,0.7797809126464292,0.8047783729902613,0.7811442319284702,0.012371247696435182
13.842392873764037,4.266376585862255,0.034372711181640626,0.006248761189463605,relu,0.0031622776601683794,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0031622776601683794, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.778012372052046,0.759445873324881,0.770161160871938,0.7720850837571201,0.7713410457316592,0.7702089255112627,0.00602600329440304,133,0.8273794969027919,0.8013247467243538,0.801833859705218,0.8065127271600792,0.7858808865146181,0.8045863434014121,0.013351757170113901
3.1597092151641846,0.41678807364670967,0.009375762939453126,0.007655278385632467,relu,0.001,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (56,)}",0.7791335037464036,0.7760024662002675,0.7651300807488491,0.7576189498510166,0.7806349160347981,0.7717038176075985,0.008888353403250384,104,0.7757973226882917,0.7847358635840456,0.7755303608466584,0.7732867197821923,0.7916150781855381,0.7801930690173452,0.006926187536383907
3.0127165794372557,1.1686345686253017,0.009375238418579101,0.007654850139894887,relu,0.001,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (28,)}",0.7787220756501406,0.7771708325241607,0.762030357525358,0.763481685039536,0.7723971314304383,0.7707605921667015,0.006875644832749406,119,0.7742943090928494,0.7878069283787744,0.7794490451186573,0.7912388946195972,0.7749587588211121,0.7815495872061982,0.006834140078555488
5.135098314285278,0.6472556408985195,0.01562638282775879,1.425735129139524e-06,relu,0.001,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (112,)}",0.7846199572756855,0.7815894413366952,0.7657299210721181,0.7616383440201312,0.7910290018495003,0.7769207657034732,0.011303533576158127,35,0.7881406306808161,0.8027255066623482,0.7883274430948936,0.7979252989568265,0.8006654149243526,0.7955568588638474,0.006170271591745253
10.057103252410888,4.104356353686629,0.015626192092895508,1.1182822608526778e-06,relu,0.001,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (56, 56)}",0.7813757671351184,0.7882157098956943,0.7703023384694085,0.7655266538214515,0.7646705940004531,0.7740194054863,0.009262797704674237,74,0.7843100013685373,0.8132654237426117,0.8261217357843806,0.8021139576886014,0.7991183690585826,0.8049858975285428,0.014038823482868903
2.812728023529053,0.7342196669623736,0.012500858306884766,0.006250429234381853,relu,0.001,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (28, 28)}",0.7702710241467636,0.7647312836398718,0.7728241940245957,0.7621726839129473,0.7728083949394302,0.7685614237790278,0.004349994585271187,150,0.7727242506616709,0.7753951770692776,0.7866128063829713,0.7791216092796379,0.7847027069240047,0.7797113100635125,0.005297932505982342
7.981906795501709,1.9782468260625925,0.028124523162841798,0.006250000027284841,relu,0.001,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (112, 112)}",0.7844974630135747,0.7884733294072015,0.7739579567062385,0.7715860155616624,0.7781224147833556,0.7793278812902715,0.006334068793804818,23,0.7956787160139034,0.8186162761958983,0.7894327204003961,0.7934563390244831,0.8052347661591932,0.8004837635587748,0.010449485849807278
8.222633123397827,2.8782267502296857,0.021874284744262694,0.007655823666276426,relu,0.001,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.789493939494413,0.7701172155620079,0.7626867741458427,0.7528988597239332,0.780290044841159,0.7710973585554567,0.012851634993092215,114,0.7957629703952053,0.780978876648394,0.7773983944974734,0.7835306280554917,0.8181900375891124,0.7911721814371353,0.014852972103699291
4.078504610061645,0.9853178083872834,0.01562528610229492,7.893059424041199e-07,relu,0.001,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.782465584506831,0.7610223784254315,0.759156939490729,0.752645114080251,0.7924635500919481,0.7695494444495091,0.015219814209890324,139,0.7805650249187969,0.7873356402021697,0.7692139146842867,0.7771007031006351,0.8058591652393278,0.7840148896290432,0.012385282899400621
16.053393840789795,6.580429970879608,0.04374985694885254,0.006250762999472448,relu,0.001,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.001, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.7866831501050741,0.7673849751248495,0.7809517080515702,0.7788535645472061,0.7725970987612039,0.7772944430585864,0.00669680764968442,32,0.8228934734723411,0.8401978936503391,0.830870829988084,0.8065875158241117,0.7908283065609428,0.8182756038991638,0.017609751625637816
3.079407072067261,0.5838777987497985,0.009374713897705078,0.007654422086746593,relu,0.00031622776601683794,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (56,)}",0.7791335037464036,0.7688735896055395,0.7660408275612353,0.7576189498510166,0.7809239333758385,0.7705178136740002,0.008621019834667051,127,0.7759834358617513,0.7706315797925187,0.7757691062727609,0.7735199696015175,0.791165190116012,0.7774138563289121,0.007141598073907698
2.9625877857208254,0.8927811404780199,0.012500476837158204,0.0062502384740561615,relu,0.00031622776601683794,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (28,)}",0.7785776087330646,0.779912414628999,0.762174824442434,0.7640815671162493,0.7717968342457886,0.7713089240836534,0.007249570602059214,111,0.7741026924844073,0.7900357866412533,0.7795990363444215,0.7914250025742536,0.7750364828343665,0.7820398001757404,0.0073487316454719535
5.28158974647522,0.7737538143876702,0.015627956390380858,2.1568647151753698e-06,relu,0.00031622776601683794,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (112,)}",0.7917362028831282,0.7819003478258123,0.770914809779963,0.7685126399022922,0.7913180191905408,0.7808760301243793,0.00979886591378705,8,0.7967423679367279,0.8019394285858318,0.8005327703475648,0.7998072390458422,0.8011820563337988,0.8000407724499532,0.0017935158845569128
8.956992769241333,3.463770834013954,0.01874985694885254,0.006249117882866726,relu,0.00031622776601683794,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (56, 56)}",0.7801760864885802,0.7742688631953556,0.7674508930897448,0.776827021278836,0.7869046427197665,0.7771246563297701,0.00643071425443651,33,0.7849877136019675,0.8226020957935954,0.7866861443842702,0.8204922765568978,0.8065742985315284,0.804268505773652,0.01603456466813777
2.8159082412719725,0.5667603266655642,0.0062503814697265625,0.007655122673050358,relu,0.00031622776601683794,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (28, 28)}",0.7838410463930899,0.7642319649237483,0.7756569560688998,0.7620063278477948,0.7727751987817538,0.7717026300671411,0.007924361901761812,105,0.7896391444572217,0.7777251948832962,0.7903797965726417,0.7786606209041752,0.778010587966247,0.7828830689567163,0.005831282614177778
9.104421091079711,2.168612787728549,0.021875476837158202,0.00765368221980868,relu,0.00031622776601683794,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (112, 112)}",0.7831313427949954,0.7866738084373943,0.7732136494658934,0.7733856617918023,0.7820577402374316,0.7796925097004423,0.005439093111083235,19,0.7952342457715934,0.8181411874408752,0.7901771730942345,0.7931673843181335,0.8056704762370938,0.800478093372386,0.010256696300457648
7.816477632522583,1.6020376994585666,0.025002288818359374,0.007655648459553315,relu,0.00031622776601683794,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.7832758097120713,0.7513309902851919,0.7609092258310005,0.7551757267548986,0.7797674688193234,0.7660911231883792,0.013009369886210764,171,0.7883260446136574,0.7830740401046907,0.7788621848074199,0.7835667473937854,0.7908232406428216,0.784930451512475,0.00420439839419368
4.1971635818481445,1.316230752769321,0.015625905990600587,7.893059424041199e-07,relu,0.00031622776601683794,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.7806440908820586,0.761688136713596,0.7642539375787134,0.7500002632216222,0.7877275649301037,0.7688619708748939,0.013587333714246416,146,0.7793681964504835,0.7872578928717965,0.771065742405482,0.778475697459816,0.8052534097247469,0.784284187782465,0.011672052258379419
16.048559427261353,6.224157841036005,0.03750033378601074,0.007652241685879498,relu,0.00031622776601683794,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.00031622776601683794, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.7798778109867485,0.7467519942486904,0.7724160552479383,0.7823301957315983,0.7842476327978037,0.7731233578776734,0.013785058969014767,84,0.8251492401590769,0.8181282638289805,0.8005954058542267,0.8074066458233435,0.7972172023579018,0.8096993516047059,0.010523193388644539
3.294185733795166,0.5870220522128797,0.009375333786010742,0.007654928163016792,relu,0.0001,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (56,)}",0.7786781303402104,0.7687291226884636,0.7671399866006277,0.7576189498510166,0.7828915961028765,0.7710111022434067,0.008937823836375283,115,0.7756834534102229,0.7706370832275012,0.779510282144083,0.7731422424290174,0.7920398175901046,0.7782025757601858,0.007514904996669764
2.9816866874694825,0.8260610489836154,0.0125,0.006250000081854523,relu,0.0001,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (28,)}",0.7785776087330646,0.78007885420104,0.7623192913595099,0.7628818029628227,0.7725416401009586,0.7712800972125836,0.00752478262789916,112,0.7741443178670853,0.7896666616321343,0.7792574285102151,0.790452832199491,0.774958758821112,0.7816959998060076,0.007050936245264174
6.438092803955078,2.4007408373611683,0.015626955032348632,2.8466818917463875e-06,relu,0.0001,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (112,)}",0.7856751710051476,0.7810115736683914,0.7657518937270833,0.761038461943418,0.7902841959943304,0.776751761282586,0.011390836500015456,37,0.7883322472892581,0.8187212363258561,0.7888245455898467,0.7973810493784012,0.800535115562803,0.7987588388292329,0.01105400171816364
8.113193607330322,2.0521412196675186,0.015626287460327147,1.4588411846903185e-06,relu,0.0001,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (56, 56)}",0.7805309382876277,0.773992560348489,0.7679156081636176,0.7570846099582004,0.7865488378710198,0.7732140485375438,0.010199266668885898,81,0.7936221670924466,0.807603672457794,0.8010745995629961,0.7864208578575634,0.811050818461574,0.7999544230864748,0.009012775991699851
2.43459267616272,0.18054453120292202,0.015625953674316406,1.5451289888400699e-06,relu,0.0001,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (28, 28)}",0.7711817709591497,0.7641314433166027,0.7729686609416717,0.7615509544416017,0.7733754959664035,0.7686415608362565,0.0048620810451665145,149,0.7733242155647277,0.7751784453831052,0.786876666886804,0.778319013069969,0.7775913338983476,0.7782579349605907,0.004659516512740647
7.9694517135620115,1.637974329369815,0.021875429153442382,0.007654499987096106,relu,0.0001,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (112, 112)}",0.7865859178175338,0.7889067301584293,0.7745577970295076,0.7729302883856092,0.787783023590349,0.7821526619753758,0.006923948276732291,3,0.795420358945053,0.817652689718705,0.7886662539666276,0.7927425152809643,0.7981137711786627,0.7985191178180024,0.010062884766056948
7.556890869140625,1.1437063606789148,0.01874961853027344,0.006251025558854277,relu,0.0001,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.7824309808645805,0.7536391716388021,0.7604538524248075,0.7545976920728178,0.7782778571089837,0.7658793179089664,0.012117875493474721,172,0.7983558450971108,0.7773258462267546,0.7791425556162005,0.7839891569269348,0.7914372693938148,0.7860501346521632,0.007855281231519065
3.7034352302551268,1.0247901085572602,0.015625858306884767,1.6421485288355412e-06,relu,0.0001,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.7820102111006378,0.7635755483032637,0.758846033001612,0.7650578561125325,0.7804013573540028,0.7699775024218958,0.009407929042156427,136,0.7785962265817326,0.7750167480467578,0.7692084112493041,0.7907583206954036,0.7907729433129025,0.7808705299772201,0.00861708102788224
16.87313108444214,5.34304610942864,0.040627574920654295,0.007657147932930827,relu,0.0001,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 0.0001, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.7860959407690903,0.7754592021742138,0.7757887919986906,0.7812967876433243,0.7866710840389713,0.7810618588734827,0.00481782180058065,6,0.8268802966859845,0.8342690900339259,0.8434887009790786,0.8071984928159368,0.80725052458569,0.8238174210201231,0.014534295166036399
3.1754737377166746,0.5310914491866642,0.015625619888305665,1.2119545962466082e-06,relu,3.1622776601683795e-05,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (56,)}",0.7785336634231345,0.7691844960946567,0.7656293994649724,0.7576189498510166,0.7818355104040974,0.7705599822628477,0.008767532490089595,125,0.7759473139140559,0.7707925778882481,0.7796186479871693,0.7733283503836735,0.7925258249979242,0.7784425430342142,0.007623977377893412
3.710740089416504,1.2776001797675243,0.012501335144042969,0.006250667653867265,relu,3.1622776601683795e-05,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (28,)}",0.7901377251276124,0.778681419659816,0.762174824442434,0.765990450319551,0.7720858515868291,0.7738145491381465,0.009898185124067664,77,0.7901472538221399,0.7884179001517961,0.7795267924490307,0.7948153918492498,0.7750726021726604,0.7855959880889753,0.007228435515638955
5.728887701034546,1.639241836870919,0.015625572204589842,1.2848085007960777e-06,relu,3.1622776601683795e-05,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (112,)}",0.791280829476935,0.7700293249421475,0.76453024042558,0.7602940711961844,0.7916292990341499,0.7755520117720096,0.013346249584349181,49,0.7958007951994648,0.8047308218123981,0.7888245455898467,0.7968949641910199,0.801534557061778,0.7975571367709016,0.005423338201171075
9.141794919967651,4.019283915610766,0.021875286102294923,0.007654519295343101,relu,3.1622776601683795e-05,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (56, 56)}",0.7792653396761942,0.7665840915872888,0.7701705025396179,0.7835736546742895,0.7859708031889389,0.7771118175827371,0.007535028390072265,34,0.7840657525074523,0.8095181356856512,0.8206433007105504,0.8094623963469176,0.8051588102829452,0.8057696791067034,0.012002877134257245
3.081666660308838,0.5559947240153196,0.00937514305114746,0.007654772270733048,relu,3.1622776601683795e-05,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (28, 28)}",0.7702710241467636,0.762865844705169,0.7764232359642101,0.7703559809216969,0.7732641834535597,0.7706358355078871,0.00449436589834995,122,0.7731325989562855,0.777491952892176,0.7908879059375599,0.7887301264877675,0.7851384170019053,0.7830762002551388,0.0067424237604104265
8.325831747055053,1.8483806304700021,0.031250715255737305,7.231593555499601e-07,relu,3.1622776601683795e-05,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (112, 112)}",0.7887183179314231,0.7749159381481604,0.7652399440236747,0.7726412710445687,0.7811461632091729,0.7765320927271016,0.007938332444709735,39,0.7957062331888161,0.78966185743777,0.7982051546307285,0.7936479582423269,0.805023535466098,0.7964489477931479,0.0051199527176885576
8.433600091934204,1.8017713353182834,0.021876430511474608,0.007653682248031042,relu,3.1622776601683795e-05,"(56, 56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (56, 56, 56)}",0.7716717480075933,0.7541730939971759,0.7597095451844623,0.75229897764722,0.7788781542936332,0.7633454256066962,0.010294714605429349,182,0.7867745942092808,0.7863645430581021,0.7778428647397835,0.7829251623268542,0.7914733887321085,0.7850761106132258,0.00452584790769041
4.12619571685791,1.0448661209917791,0.01250009536743164,0.006250047710090966,relu,3.1622776601683795e-05,"(28, 28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (28, 28, 28)}",0.7710499350293591,0.7624544166089062,0.7583686869404538,0.7771815808037736,0.7946979676574578,0.772748397104204,0.012782452732963405,91,0.7682943556869536,0.7868354363694164,0.7685503106586219,0.8033678852245058,0.8069953207364343,0.7868086617351865,0.01647942179547354
13.651399040222168,3.1284220860864886,0.0343747615814209,0.006249524068767571,relu,3.1622776601683795e-05,"(112, 112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 3.1622776601683795e-05, 'MLP__hidden_layer_sizes': (112, 112, 112)}",0.7925464280883685,0.7603346474823022,0.7676173326617858,0.7794315992292871,0.7775439849089215,0.7754944459305375,0.010976468681669854,50,0.8268781989641303,0.7991533249088825,0.7992093628746536,0.806881981793649,0.7968487555012908,0.8057943248085213,0.011074299622954116
3.119069242477417,0.4978705997193425,0.009375953674316406,0.007655434237314916,relu,1e-05,"(56,)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (56,)}",0.7788225972572864,0.7696398695008497,0.7652745476659252,0.7576189498510166,0.7819800190746177,0.7706667764611821,0.008886414274113913,121,0.7762111744178889,0.7706370832275012,0.7752720037778079,0.7733644697219674,0.7918537355619687,0.7774676933414268,0.007441126014736743
2.9721837043762207,0.8629557914962342,0.009375286102294923,0.0076548891056640095,relu,1e-05,"(28,)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (28,)}",0.7776668619206785,0.7793345469606949,0.762030357525358,0.7658459416490309,0.7720858515868291,0.7713928944702417,0.006653730655736468,109,0.7740249451540339,0.7902360080224781,0.7795267924490307,0.7947792725109561,0.7749587588211121,0.7827051553915221,0.008342095014446252
6.006917142868042,1.3725740921815341,0.018751096725463868,0.011692386295181377,relu,1e-05,"(112,)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (112,)}",0.7849308637648026,0.7917488338704134,0.7702929968017287,0.7602940711961844,0.79088449317898,0.7796301125775207,0.01235029938529687,20,0.7880628833504426,0.8194628920572221,0.8003466571741051,0.7966782481612575,0.8014097430368955,0.8011920847559846,0.01026971443335781
8.403822946548463,2.831153884012346,0.018750476837158202,0.006251072922480182,relu,1e-05,"(56, 56)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (56, 56)}",0.7806314598947733,0.7715838573877328,0.7619518085731775,0.7567737452225276,0.7776330349191963,0.7697146541605441,0.009089448211942686,137,0.7837351515432109,0.8000449718660128,0.8080447369869759,0.7863124998426824,0.8082056639727824,0.7972686048423329,0.010456032662868027
3.112702178955078,0.7274047950473587,0.012500715255737305,0.006250357646739587,relu,1e-05,"(28, 28)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (28, 28)}",0.7716371443653428,0.7650421901289887,0.7774784496936722,0.7612619371005612,0.7722080977547806,0.7695256909830643,0.00571479966347766,140,0.7732409647993718,0.7757784102861619,0.7905101761556581,0.7791216092796379,0.7850081176403557,0.7807318556322371,0.006279250410731428
7.991495990753174,1.8471469691321971,0.024999713897705077,0.007655006236134919,relu,1e-05,"(112, 112)","{'MLP__activation': 'relu', 'MLP__alpha': 1e-05, 'MLP__hidden_layer_sizes': (112, 112)}",0.7850973033368437,0.7874400883327044,0.7741243962782797,0.7723304063088959,0.7870382177351791,0.7812059600486707,0.006586994570760789,4,0.7956897228838684,0.818202424466301,0.790182676529217,0.793347981009602,0.7981914951919173,0.7991228600161813,0.009899088432099504
