,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_gmm__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
230,0.6187460422515869,0.012500047688718022,0.0062502861022949215,0.007655005885644097,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 7}",0.9757430997876858,0.9715167197452228,0.9778264331210191,0.9894230769230771,0.9862092500401478,0.9801369873158778,0.006663568653947819,64,0.9807066380086805,0.9796302986612768,0.982043529727111,0.978903153473242,0.9812512460127593,0.9805069731766138,0.0011221060537604255
231,0.6284707546234131,0.05195244951868059,0.0031248092651367187,0.006249618530273437,0.0001,"(50, 50)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 8}",0.9810708598726114,0.9736000530785561,0.9852375265392782,0.9883814102564104,0.9830777260317971,0.9822710901661478,0.00496929567155256,12,0.9807407678719781,0.9846490534373765,0.9838844612559455,0.98127970691806,0.9804699960127592,0.9822047970992237,0.001720718975143222
232,0.6568291664123536,0.034232224556636395,0.003125,0.00625,0.0001,"(50, 50)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 9}",0.9778264331210194,0.9724986730360934,0.9512473460721869,0.9883814102564104,0.9819602804989026,0.9743736665964626,0.012683109518245264,242,0.9801514034033301,0.9811594830241389,0.9564673593641524,0.9799927361157168,0.982292912679426,0.9760127789173527,0.009807347660603342
233,0.6999958992004395,0.053583113737733286,0.0031251907348632812,0.0062503814697265625,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 10}",0.9735403397027601,0.9714570063694267,0.9736000530785566,0.9894230769230771,0.9723448958835181,0.9760712222087161,0.006720860600752251,209,0.978797446753251,0.9843373062714039,0.9801684683349787,0.9812797069180602,0.9674342105263158,0.9784034277608018,0.005780626988507564
234,0.8968696117401123,0.09812646044888622,0.00625,0.007654655447682631,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 15}",0.9724986730360936,0.9682125796178345,0.9820528131634821,0.9862179487179489,0.9754764198918688,0.9768896454876311,0.006485369207189679,182,0.9779816597768737,0.9835385842266755,0.9828081219085419,0.9767397792410819,0.9697617623604465,0.9781659815027239,0.004962121609914355
235,1.140784740447998,0.17035778986476122,0.006250143051147461,0.007654830647727922,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 20}",0.973480626326964,0.9502653927813165,0.978927813163482,0.9894230769230771,0.9915020609175099,0.976706510610562,0.014799885066834615,186,0.9745432841585823,0.9790579991242775,0.9833292266505951,0.9809559903358757,0.9799167663476873,0.9795606533234036,0.0028879951996794253
236,1.412696123123169,0.23245779237137978,0.0,0.0,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 25}",0.9650278662420383,0.9767847664543523,0.9756833864118896,0.9872596153846156,0.986209250040148,0.9781850890421382,0.00809992194927984,135,0.9771658728004967,0.9809501254480585,0.98226995223484,0.9798979897989798,0.9762061403508773,0.9792980161266505,0.002281559502822912
237,1.7219158172607423,0.276959237676849,0.006249666213989258,0.0076542466884222905,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 30}",0.9799694798301488,0.9597598195329086,0.9576167728237793,0.9776442307692309,0.9915756651142873,0.9733003538968631,0.012855772261020375,260,0.98226995223484,0.9828081219085417,0.9636217279034108,0.9711418510272078,0.9775730163476873,0.9754829338843376,0.007261179657301439
238,1.7751194953918457,0.13928768673372893,0.006249713897705078,0.007654305067643298,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 35}",0.9726180997876858,0.9640459129511677,0.9809514331210192,0.9818910256410258,0.9872530913762647,0.9773442628360652,0.008136625943961468,168,0.9862806273901309,0.9798737861006549,0.9852213529743759,0.9724446128823409,0.9759457236842105,0.9799532206063425,0.005295938568925823
239,2.478309726715088,0.9212741507081232,0.0031249523162841797,0.006249904632568359,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'gmm__n_components': 40}",0.9883625265392784,0.977826433121019,0.9735403397027601,0.9872596153846156,0.9862092500401478,0.9826359374149519,0.005880326717099719,4,0.98650704989786,0.9825475695375153,0.9724076703954236,0.9753580621220017,0.9807628090111643,0.979516632192793,0.0050484952295061225
240,0.14374923706054688,0.022963518632289907,0.0,0.0,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 2}",0.9705347664543527,0.9736597664543525,0.9821125265392783,0.9841346153846154,0.9819602804989026,0.978476426891824,0.005360796950127198,124,0.9807748977352753,0.9802367280615737,0.9756878832325809,0.9767555702938714,0.9757015051834131,0.977831316901343,0.0022243339490893247
241,0.18437395095825196,0.011692590133626262,0.0031251430511474608,0.0062502861022949215,0.0001,"(50,)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'gmm__n_components': 3}",0.9756833864118899,0.9651472929936306,0.9821125265392783,0.9873397435897437,0.9798725978266688,0.9780270266278595,0.007460826204754538,140,0.9732575872350981,0.9758972408086611,0.9794380060168449,0.9765581821340027,0.9757177033492822,0.9761737439087778,0.001979474504049122
