,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
337,0.14069647789001466,0.03274027789867046,0.0,0.0,0.0001,"(25,)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 40}",0.5331177113702623,0.5760295189504374,0.6527879008746357,0.5744330031282586,0.7997708749304441,0.6271635196103332,0.0944993334936564,86,0.561288705793186,0.5575337497809778,0.6555859809542437,0.559082845720035,0.7733447313941982,0.6213672027285282,0.08465408512264928
338,0.14069676399230957,0.034265928443811836,0.0,0.0,0.0001,"(25,)",45,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 45}",0.5331177113702623,0.5760295189504374,0.6527879008746357,0.5744330031282586,0.7997708749304441,0.6271635196103332,0.0944993334936564,86,0.561288705793186,0.5575337497809778,0.6555859809542437,0.559082845720035,0.7733447313941982,0.6213672027285282,0.08465408512264928
339,0.14062418937683105,0.027950529848325037,0.0,0.0,0.0001,"(25,)",50,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 50}",0.5331177113702623,0.5760295189504374,0.6527879008746357,0.5744330031282586,0.7997708749304441,0.6271635196103332,0.0944993334936564,86,0.561288705793186,0.5575337497809778,0.6555859809542437,0.559082845720035,0.7733447313941982,0.6213672027285282,0.08465408512264928
340,0.13749909400939941,0.03479814616387476,0.0,0.0,0.0001,"(25,)",55,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 55}",0.5331177113702623,0.5760295189504374,0.6527879008746357,0.5744330031282586,0.7997708749304441,0.6271635196103332,0.0944993334936564,86,0.561288705793186,0.5575337497809778,0.6555859809542437,0.559082845720035,0.7733447313941982,0.6213672027285282,0.08465408512264928
341,0.13437409400939943,0.045928166322048256,0.0,0.0,0.0001,"(25,)",60,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25,), 'ica__n_components': 60}",0.5331177113702623,0.5760295189504374,0.6527879008746357,0.5744330031282586,0.7997708749304441,0.6271635196103332,0.0944993334936564,86,0.561288705793186,0.5575337497809778,0.6555859809542437,0.559082845720035,0.7733447313941982,0.6213672027285282,0.08465408512264928
342,0.10626015663146973,0.006256665352490431,0.003124904632568359,0.0062498092651367175,0.0001,"(25, 25)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 2}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
343,0.11566214561462403,0.012508745666382508,0.0,0.0,0.0001,"(25, 25)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 3}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
344,0.11249914169311523,0.01821553602019406,0.0062500953674316405,0.007654772248455406,0.0001,"(25, 25)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 4}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
345,0.11249618530273438,0.022958061479209223,0.003125,0.006250000000000001,0.0001,"(25, 25)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 5}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
346,0.12187256813049316,0.011692602926146043,0.0031251907348632812,0.0062503814697265625,0.0001,"(25, 25)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (25, 25), 'ica__n_components': 6}",0.5,0.5000000000000001,0.5,0.5000000000000001,0.5,0.5,7.022052986961933e-17,225,0.5,0.5,0.5,0.5000000000000001,0.49999999999999994,0.5,5.551115123125783e-17
